StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,Q7,Q8,Q8_DO,Q9,Q11,Q12,Q13,Q14_1,Q15_1,Q15_4,Q15_2,Q16_1,Q16_5,Q16_6,Q16_DO,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_5,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21,Q21_DO,Q22,Q23,Q24,Q24_4_TEXT,Q25,Q26,PROLIFIC_PID,VERSION,FL_64_DO,CharityOptions_DO
2024-05-02 12:01:09,2024-05-02 12:03:07,IP Address,172.59.80.83,100,118,True,2024-05-02 12:03:07,R_5NET67Fpdbyw6yF,,,,,38.1912,-85.7828,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Male,,White or Caucasian,6158bd2745993bf25a54a521,6158bd2745993bf25a54a521,1,FL_65,Q3|Q5|Q6
2024-05-02 11:58:13,2024-05-02 12:03:20,IP Address,174.29.84.210,100,306,True,2024-05-02 12:03:21,R_2PCmWzYuzbo3DSy,,,,,39.6796,-104.9626,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,20,Somewhat agree,Strongly agree,Strongly agree,94,,94,,,,,,,,,,20,0,11.254,26.394,29.245,2,Extremely important,$20 Prolific bonus,$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Female,,White or Caucasian,65637f8894d42b4d111866a3,65637f8894d42b4d111866a3,3,FL_67,Q3|Q5|Q6
2024-05-02 12:00:26,2024-05-02 12:03:23,IP Address,64.106.227.203,100,176,True,2024-05-02 12:03:24,R_3IP76djE1ygC2rv,,,,,32.7797,-96.8022,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Prolific bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",25-34 years old,Female,,Asian,6562c55e28c4121b6401c0c7,6562c55e28c4121b6401c0c7,3,FL_67,Q3|Q4|Q6
2024-05-02 11:57:32,2024-05-02 12:03:24,IP Address,204.242.1.224,100,352,True,2024-05-02 12:03:25,R_10w1tah0aH8adnO,,,,,39.0469,-77.4903,anonymous,EN,0.699999988079071,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Somewhat agree,100,,82,83,,50,50,United to Beat Malaria|The Malaria Consortium,16.187,57.14,60.883,6,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,Black or African American,660ee9b478309bf1643a9637,660ee9b478309bf1643a9637,2,FL_66,Q3|Q4|Q6
2024-05-02 12:00:52,2024-05-02 12:03:25,IP Address,104.251.81.71,100,152,True,2024-05-02 12:03:25,R_54nkeCLuixKOnXH,,,,,37.3651,-122.0383,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Somewhat disagree,Somewhat agree,73,,100,,,,,,,,,,5,0,0.109,8.43,9.464,3,Very important,$20 Prolific bonus,$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,65ba2af02a6a7f08d9e2b6c2,65ba2af02a6a7f08d9e2b6c2,3,FL_67,Q3|Q4|Q6
2024-05-02 11:59:47,2024-05-02 12:03:26,IP Address,144.121.181.172,100,218,True,2024-05-02 12:03:26,R_5q1DQx8bwAYOECH,,,,,32.7797,-96.8022,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,1,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,24,10,,,100,,0,Against Malaria Foundation|United to Beat Malaria,8.182,103.626,104.896,3,,,,,,,Moderately important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Male,,White or Caucasian,641081a1261eb10752b72497,641081a1261eb10752b72497,2,FL_66,Q3|Q4|Q6
2024-05-02 12:02:50,2024-05-02 12:03:31,IP Address,98.121.73.80,100,41,True,2024-05-02 12:03:32,R_30pghknPiNNrhUO,,,,,36.1053,-79.8762,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,5f6cdde7a8d71310b06e402a,5f6cdde7a8d71310b06e402a,3,FL_67,Q3|Q5|Q6
2024-05-02 12:01:00,2024-05-02 12:03:32,IP Address,70.34.81.190,100,152,True,2024-05-02 12:03:32,R_5UxOct5BVptHEnT,,,,,41.1462,-73.9966,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Somewhat agree,Somewhat agree,70,,72,56,,30,70,United to Beat Malaria|The Malaria Consortium,2.276,27.777,30.405,5,,,,,,,Very important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,58f0fca0d40252000192f201,58f0fca0d40252000192f201,2,FL_66,Q3|Q4|Q6
2024-05-02 12:00:47,2024-05-02 12:03:33,IP Address,108.206.12.107,100,165,True,2024-05-02 12:03:33,R_5IKkWkIA62MuZQx,,,,,38.4539,-90.328,anonymous,EN,0.800000011920929,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,63,,74,51,,80,20,United to Beat Malaria|The Malaria Consortium,13.859,25.935,27.18,4,,,,,,,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Non-binary / third gender,,White or Caucasian,65cfd43b3bbf86847b9369c0,65cfd43b3bbf86847b9369c0,2,FL_66,Q3|Q4|Q6
2024-05-02 12:01:49,2024-05-02 12:03:40,IP Address,166.196.114.69,100,110,True,2024-05-02 12:03:41,R_8435sW7RTOiXESP,,,,,34.7448,-92.2883,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,5,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,50,,51,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,62d1972976dd315728ead6f9,62d1972976dd315728ead6f9,1,FL_65,Q3|Q4|Q6
2024-05-02 11:59:47,2024-05-02 12:03:43,IP Address,73.157.238.3,100,236,True,2024-05-02 12:03:44,R_5upoEBXXWtInLHt,,,,,45.6435,-122.6247,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,20,Somewhat agree,Somewhat disagree,Somewhat agree,83,81,,,,,,,,,,,20,0,0,0,28.755,0,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,65e361783123f9935da0e07a,65e361783123f9935da0e07a,3,FL_67,Q3|Q5|Q6
2024-05-02 12:02:14,2024-05-02 12:03:52,IP Address,68.96.203.237,100,98,True,2024-05-02 12:03:53,R_3LZEWVMa9NNjAgv,,,,,36.0409,-115.0829,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Not at all important,$20 Prolific bonus,$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Male,,White or Caucasian,63851a60c17919eed0c53dfa,63851a60c17919eed0c53dfa,1,FL_65,Q3|Q4|Q6
2024-05-02 12:02:13,2024-05-02 12:03:57,IP Address,74.128.124.65,100,104,True,2024-05-02 12:03:58,R_8yIw3LIg0yIUy9b,,,,,39.8356,-84.2672,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Extremely important,$20 Prolific bonus,$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,6596de8496da0fcaffd514ca,6596de8496da0fcaffd514ca,1,FL_65,Q3|Q5|Q6
2024-05-02 12:00:21,2024-05-02 12:03:59,IP Address,130.44.151.150,100,218,True,2024-05-02 12:04:00,R_5UaWbxIASN70qFq,,,,,42.3797,-71.1034,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Neither agree nor disagree,Somewhat agree,92,91,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,61085cb1b3cabb5a1087c04f,61085cb1b3cabb5a1087c04f,1,FL_65,Q3|Q4|Q6
2024-05-02 11:58:49,2024-05-02 12:04:02,IP Address,97.93.233.254,100,312,True,2024-05-02 12:04:02,R_52KogwvWL5tIQT9,,,,,32.9071,-97.4257,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat disagree,Somewhat agree,99,100,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus|$20 Prolific bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,6631a9caa7ecf621ae2ad49f,6631a9caa7ecf621ae2ad49f,1,FL_65,Q3|Q4|Q6
2024-05-02 12:02:36,2024-05-02 12:04:02,IP Address,73.218.13.95,100,86,True,2024-05-02 12:04:03,R_3dpoU7gieW5WHqR,,,,,43.2014,-70.8824,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Somewhat agree,51,54,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,65bbdbd7bc3559a97b37263d,65bbdbd7bc3559a97b37263d,1,FL_65,Q3|Q5|Q6
2024-05-02 11:59:21,2024-05-02 12:04:03,IP Address,71.196.135.17,100,281,True,2024-05-02 12:04:03,R_77lL9BAnd2mpUmR,,,,,40.5447,-105.1069,anonymous,EN,,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,20,Somewhat agree,Neither agree nor disagree,Somewhat agree,100,100,,,100,,0,United to Beat Malaria|Against Malaria Foundation,31.57,33.65,36.965,2,,,,,,,Extremely important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,663163b4dcb6405a2e4b914a,663163b4dcb6405a2e4b914a,2,FL_66,Q3|Q4|Q6
2024-05-02 12:03:19,2024-05-02 12:04:14,IP Address,113.30.253.66,100,54,True,2024-05-02 12:04:14,R_3rP6JI7jvi1oyMa,,,,,46.4624,-101.5387,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,5a09ebdf087f2e0001eae39f,5a09ebdf087f2e0001eae39f,3,FL_67,Q3|Q4|Q6
2024-05-02 12:01:56,2024-05-02 12:04:16,IP Address,98.25.104.103,100,139,True,2024-05-02 12:04:16,R_3LvTBt1t47lusxj,,,,,33.0273,-80.1768,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Not at all important,$20 Prolific bonus,$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Female,,White or Caucasian,64360d6189dec3ac8afc9a78,64360d6189dec3ac8afc9a78,3,FL_67,Q3|Q4|Q6
2024-05-02 12:01:03,2024-05-02 12:04:20,IP Address,24.17.114.130,100,197,True,2024-05-02 12:04:20,R_3n74uLgPHKQIPG0,,,,,47.5579,-122.1633,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,30,,31,34,,50,50,United to Beat Malaria|The Malaria Consortium,33.127,34.87,36.626,2,,,,,,,Moderately important,$20 Prolific bonus,$20 Amazon gift card|$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,63ea6fc5092518554c9b8111,63ea6fc5092518554c9b8111,2,FL_66,Q3|Q5|Q6
2024-05-02 11:56:30,2024-05-02 12:04:27,IP Address,174.231.227.11,100,477,True,2024-05-02 12:04:28,R_5C4PlHpQYt24dNf,,,,,33.8719,-84.3912,anonymous,EN,,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Somewhat agree,91,,91,80,,60,40,United to Beat Malaria|The Malaria Consortium,13.129,15.601,18.555,2,,,,,,,Extremely important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,Black or African American,6627ae4173a8f4fd84f768d5,6627ae4173a8f4fd84f768d5,2,FL_66,Q3|Q5|Q6
2024-05-02 12:02:20,2024-05-02 12:04:28,IP Address,23.115.28.121,100,127,True,2024-05-02 12:04:28,R_7Bte54wXs8HXe42,,,,,39.7647,-89.7379,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,5,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,40,41,,,,,,,,,,,5,0,1.742,10.239,17.191,2,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,61016fba26e42d1d449f890d,61016fba26e42d1d449f890d,3,FL_67,Q3|Q4|Q6
2024-05-02 11:58:27,2024-05-02 12:04:34,IP Address,174.106.80.29,100,367,True,2024-05-02 12:04:35,R_2jeoOBXtxNUSwqs,,,,,35.2369,-80.8957,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Extremely important,$20 Prolific bonus,$20 mTurk contribution|$20 Amazon gift card|$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,662971dda6c07ecc0a1a243a,662971dda6c07ecc0a1a243a,3,FL_67,Q3|Q5|Q6
2024-05-02 12:02:16,2024-05-02 12:04:39,IP Address,128.252.154.3,100,142,True,2024-05-02 12:04:39,R_7lnKokyVwpMwz3d,,,,,38.6433,-90.2575,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,Asian,5d3522b6eac3d50017df02cb,5d3522b6eac3d50017df02cb,3,FL_67,Q3|Q4|Q6
2024-05-02 12:02:48,2024-05-02 12:04:42,IP Address,67.142.112.120,100,113,True,2024-05-02 12:04:42,R_5bUFwvTqV90I7ds,,,,,38.5774,-90.6709,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,5fd8f6060b671a3395afde6c,5fd8f6060b671a3395afde6c,3,FL_67,Q3|Q5|Q6
2024-05-02 12:02:29,2024-05-02 12:04:42,IP Address,67.186.158.144,100,133,True,2024-05-02 12:04:43,R_1dzsw0mvVTqVbV9,,,,,42.3935,-71.1836,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,52,,64,89,,50,50,The Malaria Consortium|United to Beat Malaria,1.473,7.99,9.198,3,,,,,,,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,6015fe4f86fe247906d2fb4c,6015fe4f86fe247906d2fb4c,2,FL_66,Q3|Q5|Q6
2024-05-02 12:03:12,2024-05-02 12:05:02,IP Address,50.248.221.29,100,109,True,2024-05-02 12:05:02,R_1Fo1UQIh4DJTSJb,,,,,47.63,-122.2972,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,Asian,5ed67cbe121a540bac7cad09,5ed67cbe121a540bac7cad09,2,FL_66,Q3|Q4|Q6
2024-05-02 12:02:34,2024-05-02 12:05:02,IP Address,104.220.97.147,100,148,True,2024-05-02 12:05:03,R_6sSqZUW05d4dKhP,,,,,38.913,-121.0846,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Somewhat disagree,Somewhat agree,85,,85,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 mTurk contribution|$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",18-24 years old,Female,,"White or Caucasian,American Indian/Native American or Alaska Native",65073cf2cfab5c4f24b75423,65073cf2cfab5c4f24b75423,1,FL_65,Q3|Q5|Q6
2024-05-02 12:04:04,2024-05-02 12:05:03,IP Address,71.60.171.10,100,58,True,2024-05-02 12:05:03,R_1CW66H3Fhu7ALaa,,,,,40.6421,-79.7276,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Not at all important,$20 Prolific bonus,$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,62eda5558d22fb31eba6a451,62eda5558d22fb31eba6a451,1,FL_65,Q3|Q4|Q6
2024-05-02 12:02:00,2024-05-02 12:05:05,IP Address,164.58.59.20,100,185,True,2024-05-02 12:05:05,R_12XPdSn0SQ8iWAa,,,,,35.5318,-98.7028,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,20,Somewhat agree,Somewhat disagree,Somewhat disagree,96,100,,,100,,0,Against Malaria Foundation|United to Beat Malaria,16.1,18.167,18.743,2,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,63d433fb030622d06df567a1,63d433fb030622d06df567a1,2,FL_66,Q3|Q5|Q6
2024-05-02 12:02:34,2024-05-02 12:05:08,IP Address,66.69.122.10,100,153,True,2024-05-02 12:05:08,R_3sRO2l68xf1e8sK,,,,,32.8545,-96.5991,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Neither agree nor disagree,Somewhat disagree,Somewhat agree,70,,70,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$10 Paypal bonus|$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,5c5c75fa1bca630001ea772b,5c5c75fa1bca630001ea772b,1,FL_65,Q3|Q5|Q6
2024-05-02 12:04:41,2024-05-02 12:05:11,IP Address,108.85.158.173,100,29,True,2024-05-02 12:05:11,R_21tHK9UaslcVgPb,,,,,32.7863,-80.1055,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Amazon gift card,$20 Amazon gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,6109cd6a03dc4d54ad56fa75,6109cd6a03dc4d54ad56fa75,2,FL_66,Q3|Q4|Q6
2024-05-02 12:04:36,2024-05-02 12:05:15,IP Address,98.26.230.122,100,38,True,2024-05-02 12:05:15,R_7fDNiRFIPhMmZyw,,,,,35.8684,-80.315,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Male,,White or Caucasian,62713a003caa3feec5c6a0ba,62713a003caa3feec5c6a0ba,3,FL_67,Q3|Q4|Q6
2024-05-02 12:02:45,2024-05-02 12:05:16,IP Address,128.205.167.246,100,151,True,2024-05-02 12:05:17,R_7Y30XFI5OBKzVy8,,,,,42.9705,-78.7498,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat disagree,Neither agree nor disagree,74,54,,,,,,,,,,,10,0,0,0,10,0,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,"White or Caucasian,Asian",6630ed04c0ee00129fb46df7,6630ed04c0ee00129fb46df7,3,FL_67,Q3|Q4|Q6
2024-05-02 11:59:56,2024-05-02 12:05:17,IP Address,152.44.65.70,100,321,True,2024-05-02 12:05:18,R_5ykgsYORS0hLNWp,,,,,32.9562,-80.4829,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,15,Strongly agree,Strongly agree,Strongly agree,95,,95,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Female,,White or Caucasian,5be7a4f33b047e0001a3a4cd,5be7a4f33b047e0001a3a4cd,1,FL_65,Q3|Q5|Q6
2024-05-02 12:01:02,2024-05-02 12:05:19,IP Address,98.220.63.62,100,256,True,2024-05-02 12:05:20,R_5UfwUZMoyLIcSnn,,,,,41.9741,-87.8621,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat disagree,Somewhat agree,55,70,,,,,,,,,,,10,0,0,0,25.983,0,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Male,,White or Caucasian,66140da17c59d1ab9459158d,66140da17c59d1ab9459158d,3,FL_67,Q3|Q5|Q6
